school_id,student_id,sex,yob,died_y3,married_y3,children_y3,preg_y3,dropout_y3,visit_month_y3,trt_school,died_y5,married_y5,children_y5,preg_y5,dropout_y5,visit_month_y5
39,3960056,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
39,3960057,1,.,.,.,.,.,1,9,0,.,.,.,.,1,5
39,3960058,1,1988,0,0,0,0,0,9,0,0,1,1,1,1,5
39,3960059,1,1989,0,0,0,0,0,9,0,0,1,1,1,1,5
39,3960060,1,1988,.,0,0,0,0,9,0,0,0,0,0,0,5
39,3960061,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
39,3960062,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
39,3960063,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
39,3960064,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
39,3960065,1,1987,0,1,1,1,1,9,0,0,1,1,1,1,5
39,3960066,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,5
39,3960067,1,1989,0,0,0,0,0,9,0,0,0,1,1,1,5
39,3960068,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
39,3960069,1,1988,0,1,0,0,1,9,0,0,1,1,1,1,5
39,3960070,1,1987,0,1,0,0,1,9,0,0,1,1,1,1,5
39,3960071,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060001,0,1991,.,.,.,.,1,9,0,.,.,.,.,1,5
40,4060002,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060003,0,1987,.,.,.,.,1,9,0,0,0,.,.,1,5
40,4060004,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060005,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060006,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060007,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060008,0,1990,0,1,.,.,1,9,0,0,1,.,.,1,5
40,4060009,0,1987,0,0,.,.,1,9,0,0,1,.,.,1,5
40,4060011,0,1988,0,0,.,.,0,9,0,0,0,.,.,1,5
40,4060012,0,1988,0,0,.,.,0,9,0,.,.,.,.,1,5
40,4060013,0,1987,0,0,.,.,0,9,0,0,0,.,.,1,5
40,4060014,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060015,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060016,0,1990,0,0,.,.,0,9,0,.,.,.,.,1,5
40,4060017,0,1990,0,0,.,.,1,9,0,0,0,.,.,1,5
40,4060018,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060019,0,1989,0,0,.,.,0,9,0,0,1,.,.,1,5
40,4060020,1,.,0,1,1,1,1,9,0,.,1,1,1,1,5
40,4060022,0,1989,0,0,0,0,0,9,0,0,1,0,.,1,5
40,4060023,1,1989,0,0,1,1,1,9,0,0,0,1,1,0,5
40,4060024,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060025,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060026,0,1992,0,0,.,.,0,9,0,.,.,.,.,0,5
40,4060027,0,.,.,.,.,.,1,9,0,0,0,.,.,1,5
40,4060028,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060029,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060030,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060031,0,1990,0,0,.,.,1,9,0,0,0,.,.,1,5
40,4060032,1,1988,0,0,1,1,1,9,0,0,1,1,1,0,5
40,4060034,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060035,1,.,0,1,1,1,1,9,0,0,1,1,1,1,5
40,4060036,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060037,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060038,1,1987,0,1,1,1,1,9,0,0,1,1,1,1,5
40,4060040,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060041,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060042,1,1991,0,1,0,1,0,9,0,0,1,0,1,0,5
40,4060043,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060044,1,.,0,1,1,1,1,9,0,.,1,1,1,1,5
40,4060045,1,1990,0,0,0,0,0,9,0,0,1,1,1,0,5
40,4060046,0,1989,0,0,.,.,0,9,0,0,0,.,.,1,5
40,4060047,0,1992,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060048,1,1990,0,0,0,1,1,9,0,0,0,1,1,1,5
40,4060049,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060050,0,1988,0,0,.,.,1,9,0,0,1,.,.,1,5
40,4060051,0,1992,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060052,1,1990,0,0,0,0,0,9,0,0,1,1,1,1,5
40,4060053,0,1988,0,0,.,.,1,9,0,0,0,.,.,1,5
40,4060054,1,.,0,1,1,1,1,9,0,0,1,1,1,1,5
40,4060055,0,1988,0,0,.,.,0,9,0,0,1,.,.,1,5
40,4060056,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
40,4060057,1,1989,0,0,0,0,0,9,0,0,0,1,1,1,5
40,4060058,1,.,.,.,1,1,1,9,0,0,1,1,1,1,5
40,4060059,1,1989,.,.,.,.,0,9,0,.,.,.,.,1,5
40,4060060,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060061,1,.,0,0,0,1,0,9,0,0,0,0,1,0,5
40,4060062,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
40,4060063,1,1989,0,0,0,0,0,9,0,.,.,.,.,1,5
40,4060065,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160001,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160002,1,1990,0,1,1,1,1,9,0,0,1,1,1,1,5
41,4160003,1,1989,0,0,0,0,0,9,0,.,0,0,0,0,5
41,4160004,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160005,0,1985,0,0,.,.,0,9,0,0,0,.,.,1,5
41,4160006,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160007,1,1992,0,0,0,0,0,9,0,0,0,0,0,1,5
41,4160008,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160009,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160010,1,1991,0,0,0,0,0,9,0,.,.,.,.,1,5
41,4160011,1,1988,0,0,0,0,1,9,0,.,.,.,.,1,5
41,4160012,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160013,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160014,1,1990,0,0,0,0,0,9,0,0,1,1,1,1,5
41,4160015,1,1990,0,0,0,0,0,9,0,0,1,0,0,1,5
41,4160016,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160017,1,1991,0,1,0,0,0,9,0,0,1,0,1,1,5
41,4160018,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160019,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160020,1,1988,0,0,0,0,0,9,0,0,1,1,1,1,5
41,4160021,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160022,1,1988,0,0,0,0,0,9,0,.,1,.,1,1,5
41,4160023,0,1988,0,0,.,.,1,9,0,.,.,.,.,1,5
41,4160024,1,1990,0,0,0,0,0,9,0,0,0,0,0,1,5
41,4160025,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160026,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160027,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160028,1,1988,0,0,0,1,1,9,0,0,1,1,1,0,5
41,4160029,1,1989,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160030,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160036,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160037,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160038,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160039,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160040,1,.,0,1,1,1,1,9,0,.,1,1,1,1,5
41,4160041,0,1991,0,0,.,.,0,9,0,0,0,.,.,1,5
41,4160042,1,1991,0,0,0,0,0,9,0,0,1,0,1,1,5
41,4160043,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160044,1,.,.,1,.,1,1,9,0,0,1,1,1,1,5
41,4160045,1,1988,0,0,0,0,0,9,0,0,1,1,1,1,5
41,4160046,1,1990,0,0,0,0,0,9,0,0,1,1,1,0,5
41,4160047,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160048,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160049,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160050,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160051,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160052,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160053,1,1987,0,1,1,1,1,9,0,0,1,1,1,1,5
41,4160054,0,1987,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160055,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160056,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160057,0,1989,0,0,.,.,0,9,0,.,.,.,.,1,5
41,4160058,0,1987,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160059,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160060,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160061,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160062,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160063,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160064,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160065,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160066,0,1987,0,0,.,.,0,9,0,0,0,.,.,1,5
41,4160067,0,1988,0,0,.,.,0,9,0,.,0,.,.,0,5
41,4160068,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160069,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160070,0,1992,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160071,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160072,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160073,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160074,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160075,0,1987,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160076,0,1989,0,0,.,.,0,9,0,0,0,.,.,1,5
41,4160077,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160078,0,.,0,0,.,.,0,9,0,.,.,.,.,0,5
41,4160079,0,1986,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160080,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160081,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160082,1,1989,.,.,.,.,1,9,0,.,.,.,.,1,5
41,4160083,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
41,4160084,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160085,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160086,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160087,1,1989,0,0,0,0,0,9,0,0,0,1,1,1,5
41,4160088,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160089,1,1990,0,1,0,1,1,9,0,0,1,1,1,1,5
41,4160090,1,1991,0,0,0,0,0,9,0,.,.,.,.,0,5
41,4160091,1,1989,0,0,0,0,0,9,0,0,1,.,1,1,5
41,4160092,1,1990,0,0,0,0,0,9,0,0,0,1,1,1,5
41,4160093,0,1988,0,0,.,.,0,9,0,1,.,.,.,.,5
41,4160094,0,1988,0,0,.,.,1,9,0,0,0,.,.,1,5
41,4160095,1,1992,0,0,0,0,0,9,0,.,.,.,.,1,5
41,4160096,0,.,0,0,.,.,0,9,0,.,.,.,.,0,5
41,4160097,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160098,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160099,1,1989,0,1,0,1,0,9,0,0,1,0,1,0,5
41,4160101,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160102,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160103,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160104,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160105,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160106,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160107,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160108,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160109,0,.,.,.,.,.,1,9,0,.,.,.,.,1,5
41,4160110,0,.,0,0,.,.,0,9,0,.,.,.,.,0,5
41,4160111,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
41,4160112,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
42,4260001,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260002,1,1991,.,0,0,0,1,9,1,0,0,0,0,1,5
42,4260003,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260004,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260005,1,1988,0,0,0,0,0,9,1,0,0,1,1,1,5
42,4260006,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260007,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260008,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260009,1,1992,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260010,1,1992,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260011,1,1992,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260012,1,1990,0,1,1,1,0,9,1,0,1,1,1,0,5
42,4260013,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260014,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260015,1,.,.,0,0,0,0,9,1,0,0,0,0,0,5
42,4260016,1,1992,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260017,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260018,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260019,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260020,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260021,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260022,1,1987,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260023,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260024,1,1990,0,0,0,0,0,9,1,0,1,1,1,1,5
42,4260025,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260026,1,1989,0,1,1,1,1,9,1,0,1,1,1,1,5
42,4260027,1,1989,0,0,0,0,0,9,1,0,1,1,1,0,5
42,4260028,1,1989,.,.,.,.,0,9,1,0,0,0,0,0,5
42,4260029,1,.,.,.,.,.,1,9,1,.,.,.,.,1,5
42,4260030,1,1990,.,0,0,0,0,9,1,.,0,0,0,0,5
42,4260031,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260032,1,1989,.,0,0,0,0,9,1,.,0,0,0,0,5
42,4260033,1,.,0,1,0,0,1,9,1,0,1,0,0,1,5
42,4260034,1,1987,0,1,1,1,1,9,1,0,1,1,1,1,5
42,4260035,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260036,1,1990,0,0,0,0,0,9,1,.,.,.,.,0,5
42,4260037,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260038,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260039,1,1987,0,1,1,1,1,9,1,0,1,1,1,1,5
42,4260040,1,.,.,.,.,.,1,9,1,.,.,.,.,1,5
42,4260042,0,1988,0,0,.,.,0,9,1,0,1,.,.,1,5
42,4260043,0,1989,0,0,.,.,0,9,1,.,.,.,.,0,5
42,4260044,0,1988,0,0,.,.,1,9,1,0,0,.,.,1,5
42,4260045,0,1992,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260046,0,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260047,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260048,0,1992,0,0,0,0,0,9,1,0,0,0,0,0,5
42,4260049,0,1991,1,.,.,.,.,9,1,1,.,.,.,.,5
42,4260050,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260051,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260052,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260053,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260054,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260055,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260058,0,1991,.,0,.,.,0,9,1,.,0,.,.,0,5
42,4260059,0,1989,0,0,.,.,0,9,1,.,.,.,.,0,5
42,4260061,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260062,0,1992,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260063,0,1989,0,0,.,.,0,9,1,.,0,.,.,0,5
42,4260064,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260065,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260066,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260067,0,1991,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260068,0,1987,0,0,.,.,0,9,1,0,0,.,.,1,5
42,4260069,0,1987,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260070,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260071,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260072,0,1991,.,.,.,.,1,9,1,.,.,.,.,1,5
42,4260073,0,.,.,.,.,.,1,9,1,.,.,.,.,1,5
42,4260074,0,1991,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260075,0,.,.,.,.,.,1,9,1,.,.,.,.,1,5
42,4260076,0,1987,0,0,.,.,0,9,1,0,0,.,.,1,5
42,4260077,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260078,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260079,0,1991,0,0,.,.,0,9,1,0,0,.,.,0,5
42,4260080,0,.,.,.,.,.,1,9,1,.,.,.,.,1,5
42,4260081,0,1988,0,0,.,.,0,9,1,0,0,.,.,1,5
42,4260082,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360002,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360004,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360005,1,.,0,1,1,1,1,9,1,0,1,1,1,1,5
43,4360006,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360007,1,1990,0,0,0,0,0,9,1,0,1,0,0,0,5
43,4360008,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360009,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360010,1,1990,0,0,0,0,0,9,1,0,1,1,1,0,5
43,4360011,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360012,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360013,1,1991,.,.,0,.,1,9,1,0,0,0,0,0,5
43,4360014,1,1990,0,0,0,0,0,9,1,0,1,1,1,0,5
43,4360021,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360022,0,1986,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360023,0,1987,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360024,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360025,0,1986,0,0,.,.,1,9,1,0,0,.,.,1,5
43,4360026,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360027,0,1987,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360028,0,1989,0,0,.,.,1,9,1,0,0,.,.,1,5
43,4360029,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360030,0,1987,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360031,0,1992,0,0,.,.,1,9,1,0,0,.,.,1,5
43,4360032,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360033,0,1987,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360034,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360035,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360036,0,1991,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360037,0,1991,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360038,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360039,0,1992,.,.,.,.,1,9,1,.,.,.,.,1,5
43,4360040,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360041,0,1989,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360042,0,1991,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360043,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360044,0,1987,.,0,.,.,1,9,1,0,0,.,.,1,5
43,4360045,0,1990,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360046,0,1987,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360047,0,.,0,0,.,.,1,9,1,0,0,.,.,1,5
43,4360048,0,1988,0,0,.,.,0,9,1,0,0,.,.,0,5
43,4360049,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360051,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360056,1,1988,0,0,0,0,0,9,1,.,.,.,.,0,5
43,4360057,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360058,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360059,1,1988,0,0,0,0,0,9,1,0,0,0,0,1,5
43,4360060,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360061,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360062,1,1989,0,0,0,0,0,9,1,0,0,1,1,0,5
43,4360063,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360064,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360065,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360066,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360067,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360068,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360069,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360070,1,1987,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360071,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360072,1,1989,0,0,0,0,0,9,1,0,0,0,1,1,5
43,4360073,1,1987,.,.,.,.,1,9,1,.,.,.,.,1,5
43,4360074,1,.,.,.,1,1,1,9,1,.,.,1,1,1,5
43,4360075,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360076,1,1988,0,0,0,0,0,9,1,0,0,0,0,1,5
43,4360077,1,1990,.,0,0,0,0,9,1,.,0,0,0,0,5
43,4360078,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360079,1,1990,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360080,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360081,1,.,.,0,0,0,0,9,1,.,0,0,0,0,5
43,4360082,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360083,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360084,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360085,1,1989,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360086,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360087,1,1988,0,0,0,0,0,9,1,0,0,0,0,0,5
43,4360088,1,1991,0,0,0,0,0,9,1,0,0,0,0,0,5
44,4460001,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460002,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460003,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460004,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460005,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460006,1,1992,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460007,1,1990,0,0,0,0,0,9,0,0,0,1,1,0,5
44,4460008,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460009,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460010,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460011,1,1991,.,0,0,0,0,9,0,0,0,0,0,0,5
44,4460012,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460013,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460014,1,1991,0,0,0,0,0,9,0,.,.,.,.,0,5
44,4460015,1,1991,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460016,1,1988,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460017,1,1988,0,1,1,1,0,9,0,0,1,1,1,0,5
44,4460018,1,1990,0,0,0,0,0,9,0,0,0,0,0,0,5
44,4460019,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460020,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460021,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460022,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460023,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460024,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460025,0,1989,0,0,.,.,0,9,0,.,.,.,.,0,5
44,4460026,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460027,0,1988,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460028,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460029,0,1992,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460030,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460031,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460032,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460033,0,1989,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460034,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460035,0,1990,0,0,.,.,0,9,0,0,0,.,.,0,5
44,4460036,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
45,4560001,1,1987,0,1,1,1,1,9,0,0,1,1,1,1,5
45,4560002,1,1989,0,1,1,1,1,9,0,0,1,1,1,1,5
45,4560005,1,1990,0,0,0,0,0,9,0,0,1,1,1,1,5
45,4560006,0,1991,0,0,.,.,0,9,0,0,0,.,.,0,5
45,4560007,1,1989,0,0,1,1,1,9,0,0,1,1,1,1,5
